Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2016;244212;208963
02-07-2016;244932;201249
03-07-2016;233821;197845
04-07-2016;245180;209166
05-07-2016;225208;208877
06-07-2016;223340;208577
07-07-2016;223546;209670
08-07-2016;230142;210825
09-07-2016;237084;200450
10-07-2016;233192;196196
11-07-2016;236259;204676
12-07-2016;234009;203743
13-07-2016;231131;205508
14-07-2016;239059;208102
15-07-2016;237981;210237
16-07-2016;229571;200023
17-07-2016;227152;196513
18-07-2016;242086;209698
19-07-2016;236480;208527
20-07-2016;236064;208766
21-07-2016;237621;208939
22-07-2016;237925;211505
23-07-2016;245486;203551
24-07-2016;238426;200907
25-07-2016;242612;212213
26-07-2016;239851;214040
27-07-2016;238510;214239
28-07-2016;238234;214454
29-07-2016;240328;213810
30-07-2016;244681;204544
