Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-08-2018;271684;220091
02-08-2018;280359;221768
03-08-2018;273477;221422
04-08-2018;274356;213908
05-08-2018;281841;211232
06-08-2018;281593;219972
07-08-2018;281079;219741
08-08-2018;282937;221843
09-08-2018;278627;223086
10-08-2018;283518;224757
11-08-2018;278053;215625
12-08-2018;281287;211532
13-08-2018;284277;219407
14-08-2018;284251;220533
15-08-2018;291040;222154
16-08-2018;280608;220802
17-08-2018;276543;222115
18-08-2018;278850;215150
19-08-2018;277784;212999
20-08-2018;288776;221296
21-08-2018;284162;221524
22-08-2018;274583;220636
23-08-2018;276859;222539
24-08-2018;276946;222974
25-08-2018;270449;215803
26-08-2018;268769;213035
27-08-2018;276966;223411
28-08-2018;279294;223099
29-08-2018;280846;225619
30-08-2018;281267;225016
