Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2019;665492;660431
02-10-2019;669960;658103
03-10-2019;664878;647547
04-10-2019;659080;657820
05-10-2019;647170;636651
06-10-2019;638613;644519
07-10-2019;662060;689373
08-10-2019;673075;689911
09-10-2019;675225;692046
10-10-2019;676423;687399
11-10-2019;669435;678099
12-10-2019;649777;649622
13-10-2019;635170;633246
14-10-2019;673711;660913
15-10-2019;663983;662008
16-10-2019;665445;669658
17-10-2019;668921;664473
18-10-2019;673681;659791
19-10-2019;645831;630295
20-10-2019;637370;615253
21-10-2019;650506;651165
22-10-2019;651972;658041
23-10-2019;649164;657064
24-10-2019;652644;659204
25-10-2019;650867;659858
26-10-2019;632054;636283
27-10-2019;614332;626723
28-10-2019;651997;660594
29-10-2019;672926;683690
30-10-2019;702444;706150
