Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2015;264979;239803
02-10-2015;269811;240376
03-10-2015;246863;228138
04-10-2015;245708;227845
05-10-2015;256643;242497
06-10-2015;270099;249698
07-10-2015;283103;254698
08-10-2015;275462;257771
09-10-2015;288481;262274
10-10-2015;282782;251914
11-10-2015;286538;246776
12-10-2015;292118;259296
13-10-2015;286063;260391
14-10-2015;295175;259981
15-10-2015;293493;259096
16-10-2015;301827;260817
17-10-2015;296025;251014
18-10-2015;293020;246756
19-10-2015;303995;261634
20-10-2015;308160;265237
21-10-2015;305620;267147
22-10-2015;306732;268148
23-10-2015;301580;267724
24-10-2015;295219;254090
25-10-2015;294723;249523
26-10-2015;292414;261714
27-10-2015;296065;267408
28-10-2015;297403;269797
29-10-2015;301718;273012
30-10-2015;307397;272953
