Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2011;615233;620760
01-06-2011;625016;630368
02-06-2011;628512;631407
03-06-2011;635855;625951
04-06-2011;616891;601062
05-06-2011;595593;589392
06-06-2011;628167;615359
07-06-2011;628199;621097
08-06-2011;651097;623829
09-06-2011;646974;622453
10-06-2011;639089;622245
11-06-2011;608665;600458
12-06-2011;596639;597202
13-06-2011;606742;603716
14-06-2011;647402;630228
15-06-2011;670707;636691
16-06-2011;659650;632264
17-06-2011;653915;625720
18-06-2011;634339;605857
19-06-2011;621521;600943
20-06-2011;651000;625703
21-06-2011;651683;622450
22-06-2011;648721;616438
23-06-2011;645992;617459
24-06-2011;646131;616892
25-06-2011;623041;599139
26-06-2011;605572;589974
27-06-2011;643191;613166
28-06-2011;656988;614903
29-06-2011;655083;617185
