Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-03-2014;2865641;2842047
01-04-2014;2866274;2843191
02-04-2014;2890944;2863814
03-04-2014;2879101;2850095
04-04-2014;2872713;2844127
05-04-2014;2788340;2754815
06-04-2014;2726851;2699749
07-04-2014;2832130;2799334
08-04-2014;2828157;2795881
09-04-2014;2812198;2787306
10-04-2014;2816957;2794307
11-04-2014;2809522;2789290
12-04-2014;2729085;2703956
13-04-2014;2665989;2643145
14-04-2014;2799129;2772460
15-04-2014;2754269;2739252
16-04-2014;2729853;2720351
17-04-2014;2717539;2708035
18-04-2014;2691809;2681715
19-04-2014;2576490;2574758
20-04-2014;2440135;2449114
21-04-2014;2599107;2597133
22-04-2014;2617005;2608347
23-04-2014;2645764;2629911
24-04-2014;2667997;2654093
25-04-2014;2667172;2651288
26-04-2014;2582355;2566952
27-04-2014;2519211;2505464
28-04-2014;2626753;2603673
29-04-2014;2598479;2575654
