Дата;Генерация, МВт*ч;Потребление, МВт*ч
29-01-2018;660439;676915
30-01-2018;651439;667374
31-01-2018;646297;666216
01-02-2018;645356;667811
02-02-2018;650159;669311
03-02-2018;648098;663058
04-02-2018;647469;659280
05-02-2018;660686;668441
06-02-2018;654272;665682
07-02-2018;644041;658258
08-02-2018;641037;656116
09-02-2018;637286;656815
10-02-2018;629944;652672
11-02-2018;629502;649464
12-02-2018;636132;658146
13-02-2018;639229;658560
14-02-2018;632733;658238
15-02-2018;630026;655684
16-02-2018;632313;656832
17-02-2018;623792;653786
18-02-2018;622548;650281
19-02-2018;631206;657356
20-02-2018;623067;649281
21-02-2018;616998;644733
22-02-2018;616182;645246
23-02-2018;603905;636990
24-02-2018;604017;636842
25-02-2018;604373;638596
26-02-2018;625597;650784
27-02-2018;626512;653614
