Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2020;87205;85719
01-09-2020;90530;89025
02-09-2020;92645;91042
03-09-2020;91528;89891
04-09-2020;92681;91080
05-09-2020;91998;90475
06-09-2020;104212;90418
07-09-2020;105116;91886
08-09-2020;108838;95444
09-09-2020;108118;94832
10-09-2020;108258;95035
11-09-2020;105493;92177
12-09-2020;102240;88931
13-09-2020;100606;87286
14-09-2020;104569;90857
15-09-2020;100331;86500
16-09-2020;99046;85187
17-09-2020;100458;87046
18-09-2020;103183;90413
19-09-2020;105406;92737
20-09-2020;105266;92548
21-09-2020;107064;93760
22-09-2020;109591;96382
23-09-2020;110858;97406
24-09-2020;112221;98747
25-09-2020;108397;95002
26-09-2020;106163;92905
27-09-2020;106015;93593
28-09-2020;110288;97430
29-09-2020;113649;100287
