Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2016;116124;102711
01-11-2016;115485;101964
02-11-2016;115651;102100
03-11-2016;115517;102031
04-11-2016;116151;102556
05-11-2016;116785;103154
06-11-2016;117332;103717
07-11-2016;119896;106195
08-11-2016;119105;105331
09-11-2016;121119;107336
10-11-2016;121100;107537
11-11-2016;122215;108359
12-11-2016;117906;103915
13-11-2016;119005;104861
14-11-2016;120883;106819
15-11-2016;121899;107918
16-11-2016;123398;109397
17-11-2016;122755;108712
18-11-2016;121728;107569
19-11-2016;123048;108926
20-11-2016;123968;109736
21-11-2016;126756;112583
22-11-2016;119473;113666
23-11-2016;130087;115933
24-11-2016;129416;115290
25-11-2016;130273;116668
26-11-2016;127076;114086
27-11-2016;125640;112354
28-11-2016;127835;114766
29-11-2016;126810;113848
