Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-01-2014;692596;700341
02-01-2014;708005;716709
03-01-2014;737486;747678
04-01-2014;758133;765458
05-01-2014;755876;762060
06-01-2014;748168;762285
07-01-2014;739949;749162
08-01-2014;759977;751931
09-01-2014;777300;771298
10-01-2014;781430;770085
11-01-2014;763675;757475
12-01-2014;753235;748856
13-01-2014;771581;767974
14-01-2014;771931;767672
15-01-2014;773414;769517
16-01-2014;784231;780132
17-01-2014;787894;794102
18-01-2014;760030;777062
19-01-2014;747704;773994
20-01-2014;795594;808372
21-01-2014;800007;807931
22-01-2014;799871;804204
23-01-2014;810867;812865
24-01-2014;807084;815974
25-01-2014;800091;805729
26-01-2014;792338;799338
27-01-2014;817893;827555
28-01-2014;824501;830286
29-01-2014;839350;844501
30-01-2014;852742;849904
