Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2011;272797;229402
02-05-2011;272850;233869
03-05-2011;283132;247926
04-05-2011;283590;247408
05-05-2011;286274;246713
06-05-2011;287909;247895
07-05-2011;281968;233153
08-05-2011;282276;224077
09-05-2011;270521;218120
10-05-2011;277352;233339
11-05-2011;275416;233173
12-05-2011;273342;234165
13-05-2011;273260;234354
14-05-2011;259241;223102
15-05-2011;254782;218774
16-05-2011;266400;230321
17-05-2011;264386;230445
18-05-2011;265975;230937
19-05-2011;266479;230303
20-05-2011;269661;227256
21-05-2011;260011;216285
22-05-2011;257713;212666
23-05-2011;267856;226670
24-05-2011;267430;223587
25-05-2011;271455;226391
26-05-2011;268374;225457
27-05-2011;267057;224864
28-05-2011;260262;213270
29-05-2011;251108;207672
30-05-2011;266010;220752
