Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2013;310536;286649
02-03-2013;301303;278687
03-03-2013;300011;277682
04-03-2013;311398;294904
05-03-2013;311964;292862
06-03-2013;304727;287527
07-03-2013;306207;284900
08-03-2013;303035;271944
09-03-2013;305839;273900
10-03-2013;304908;277371
11-03-2013;308021;292090
12-03-2013;309912;290301
13-03-2013;312338;289403
14-03-2013;310711;288470
15-03-2013;315691;289943
16-03-2013;319766;279228
17-03-2013;313328;274955
18-03-2013;321187;292011
19-03-2013;320772;293390
20-03-2013;326427;293325
21-03-2013;329543;294389
22-03-2013;318860;294747
23-03-2013;314939;281930
24-03-2013;311527;275535
25-03-2013;329628;286698
26-03-2013;328606;286048
27-03-2013;326779;283414
28-03-2013;325040;280441
29-03-2013;320114;278044
30-03-2013;319234;264892
