Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2013;91268;78421
02-05-2013;91424;78176
03-05-2013;89569;76290
04-05-2013;89734;76759
05-05-2013;87531;74279
06-05-2013;90806;77674
07-05-2013;87835;74842
08-05-2013;87662;74724
09-05-2013;84919;71572
10-05-2013;89102;75766
11-05-2013;89951;76656
12-05-2013;86869;74517
13-05-2013;90547;77608
14-05-2013;90152;76952
15-05-2013;89389;76417
16-05-2013;85367;73434
17-05-2013;84323;72562
18-05-2013;82337;70345
19-05-2013;83276;70358
20-05-2013;87611;74265
21-05-2013;85143;72943
22-05-2013;84092;72758
23-05-2013;82883;71677
24-05-2013;84906;73699
25-05-2013;80207;70250
26-05-2013;82566;69277
27-05-2013;85583;72299
28-05-2013;86443;73003
29-05-2013;88758;75300
30-05-2013;85555;72084
