Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2011;339472;300914
02-03-2011;326887;295026
03-03-2011;324498;295021
04-03-2011;315726;290881
05-03-2011;314005;285049
06-03-2011;308809;274476
07-03-2011;311658;277480
08-03-2011;307165;269538
09-03-2011;321773;282880
10-03-2011;321355;283679
11-03-2011;320857;282186
12-03-2011;312014;270865
13-03-2011;297770;265528
14-03-2011;313205;277166
15-03-2011;312075;278180
16-03-2011;315534;279844
17-03-2011;321098;279371
18-03-2011;316906;277671
19-03-2011;303088;265014
20-03-2011;298754;261414
21-03-2011;312632;275722
22-03-2011;306968;274368
23-03-2011;305547;275598
24-03-2011;308894;278961
25-03-2011;308490;280379
26-03-2011;300877;271032
27-03-2011;294446;267136
28-03-2011;308612;283167
29-03-2011;307321;281740
30-03-2011;305788;280454
