Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-03-2014;711612;731183
01-04-2014;713746;724189
02-04-2014;727563;735742
03-04-2014;731029;729033
04-04-2014;725610;729060
05-04-2014;702917;711713
06-04-2014;696924;704674
07-04-2014;717759;725223
08-04-2014;725314;722047
09-04-2014;720896;720065
10-04-2014;720326;723006
11-04-2014;708732;724409
12-04-2014;706908;710039
13-04-2014;693456;696543
14-04-2014;705161;711331
15-04-2014;701210;705585
16-04-2014;707794;701716
17-04-2014;709065;702149
18-04-2014;695285;701099
19-04-2014;668408;683673
20-04-2014;634478;663254
21-04-2014;671632;687745
22-04-2014;674711;692356
23-04-2014;673183;695906
24-04-2014;681309;699916
25-04-2014;678947;701025
26-04-2014;656780;692011
27-04-2014;648456;681518
28-04-2014;696198;700894
29-04-2014;682992;692394
