Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-01-2020;142815;137021
02-01-2020;144348;138560
03-01-2020;146399;140618
04-01-2020;148009;142223
05-01-2020;147281;141530
06-01-2020;146320;140515
07-01-2020;143287;137477
08-01-2020;143840;138079
09-01-2020;145981;140178
10-01-2020;145277;139444
11-01-2020;141841;136018
12-01-2020;143551;137704
13-01-2020;147771;141186
14-01-2020;151087;144179
15-01-2020;151713;144737
16-01-2020;151731;144713
17-01-2020;150212;143918
18-01-2020;146316;142468
19-01-2020;146055;142277
20-01-2020;150191;146403
21-01-2020;148472;144798
22-01-2020;147154;143410
23-01-2020;147574;143809
24-01-2020;147418;143672
25-01-2020;146422;142770
26-01-2020;144859;141199
27-01-2020;144567;141186
28-01-2020;143416;140810
29-01-2020;142602;140005
30-01-2020;141401;138796
