Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2020;272837;264592
01-09-2020;281122;268700
02-09-2020;288012;276989
03-09-2020;286492;281111
04-09-2020;284920;275479
05-09-2020;268884;258569
06-09-2020;257759;244485
07-09-2020;260744;254280
08-09-2020;261760;257029
09-09-2020;263193;252132
10-09-2020;259951;249390
11-09-2020;260029;250093
12-09-2020;253452;245321
13-09-2020;253519;240035
14-09-2020;258687;248843
15-09-2020;260920;249112
16-09-2020;261423;246909
17-09-2020;264397;245104
18-09-2020;259199;247988
19-09-2020;254735;238505
20-09-2020;259693;233334
21-09-2020;263986;239386
22-09-2020;259904;241066
23-09-2020;253963;241745
24-09-2020;244916;246118
25-09-2020;251084;247223
26-09-2020;234498;241705
27-09-2020;231520;239439
28-09-2020;240075;246582
29-09-2020;241809;247592
