Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-12-2011;312407;284209
02-12-2011;312353;286521
03-12-2011;313617;275150
04-12-2011;311533;272295
05-12-2011;322214;285926
06-12-2011;327308;285904
07-12-2011;329019;287781
08-12-2011;331276;289572
09-12-2011;334724;289988
10-12-2011;324323;281627
11-12-2011;320945;274840
12-12-2011;329312;289640
13-12-2011;328406;290438
14-12-2011;331478;288689
15-12-2011;321514;288824
16-12-2011;317776;287097
17-12-2011;312318;276171
18-12-2011;313206;270545
19-12-2011;321787;287601
20-12-2011;327966;287506
21-12-2011;331746;292103
22-12-2011;328667;291479
23-12-2011;331779;293183
24-12-2011;319368;284267
25-12-2011;311475;275668
26-12-2011;322426;288630
27-12-2011;311921;286648
28-12-2011;307949;285051
29-12-2011;305787;289516
30-12-2011;300640;281291
