Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2016;261669;220827
02-05-2016;274923;221946
03-05-2016;282955;223460
04-05-2016;271900;228867
05-05-2016;267415;226770
06-05-2016;273733;225299
07-05-2016;277990;216566
08-05-2016;264857;210945
09-05-2016;262042;207900
10-05-2016;255910;220731
11-05-2016;244868;223397
12-05-2016;255404;224705
13-05-2016;266043;224182
14-05-2016;269221;214166
15-05-2016;262752;209364
16-05-2016;262218;219671
17-05-2016;258825;220261
18-05-2016;247153;220929
19-05-2016;252879;222395
20-05-2016;254430;219909
21-05-2016;255435;213799
22-05-2016;256323;208337
23-05-2016;254291;216965
24-05-2016;253160;217242
25-05-2016;255874;217544
26-05-2016;260002;218730
27-05-2016;258749;218844
28-05-2016;254837;209998
29-05-2016;233134;202723
30-05-2016;240456;213146
