Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2012;269180;242298
02-10-2012;264209;241132
03-10-2012;267520;240606
04-10-2012;270725;245270
05-10-2012;271581;246131
06-10-2012;266653;234053
07-10-2012;263920;230734
08-10-2012;274051;249167
09-10-2012;275039;250893
10-10-2012;280428;251569
11-10-2012;284379;252302
12-10-2012;285265;253835
13-10-2012;278716;243714
14-10-2012;276287;241276
15-10-2012;285255;258058
16-10-2012;288399;258591
17-10-2012;289670;257130
18-10-2012;287605;256712
19-10-2012;289066;256444
20-10-2012;285651;246428
21-10-2012;276768;244999
22-10-2012;292503;258431
23-10-2012;296011;263121
24-10-2012;300016;264873
25-10-2012;302455;266234
26-10-2012;309478;273292
27-10-2012;293446;263995
28-10-2012;298291;261283
29-10-2012;306559;277392
30-10-2012;310792;281068
