Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2016;216549;219465
02-10-2016;205016;214472
03-10-2016;222461;220788
04-10-2016;222418;219258
05-10-2016;224695;219312
06-10-2016;227053;219671
07-10-2016;231837;221205
08-10-2016;216579;213445
09-10-2016;209831;212119
10-10-2016;228816;223116
11-10-2016;229433;228899
12-10-2016;233856;241675
13-10-2016;246513;250501
14-10-2016;244921;251733
15-10-2016;245142;245129
16-10-2016;238531;244365
17-10-2016;257424;260942
18-10-2016;270404;261684
19-10-2016;265835;263371
20-10-2016;266074;261541
21-10-2016;265709;260286
22-10-2016;250140;252212
23-10-2016;246871;248024
24-10-2016;260205;258981
25-10-2016;268653;266368
26-10-2016;272529;269204
27-10-2016;273495;272832
28-10-2016;273023;273073
29-10-2016;265573;263650
30-10-2016;260550;257798
