Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2011;103006;99178
02-03-2011;103911;99908
03-03-2011;102787;98891
04-03-2011;103583;99642
05-03-2011;100925;96999
06-03-2011;98629;95106
07-03-2011;98872;95248
08-03-2011;98370;94718
09-03-2011;101969;98144
10-03-2011;100377;96527
11-03-2011;99848;95882
12-03-2011;96778;92823
13-03-2011;98509;94524
14-03-2011;98443;94485
15-03-2011;99259;95481
16-03-2011;99969;96180
17-03-2011;98869;95020
18-03-2011;97353;93451
19-03-2011;96161;92118
20-03-2011;95605;91655
21-03-2011;97504;93602
22-03-2011;96672;92781
23-03-2011;95723;92429
24-03-2011;93888;91419
25-03-2011;94638;91974
26-03-2011;91068;88295
27-03-2011;91169;88391
28-03-2011;90711;87731
29-03-2011;88735;85675
30-03-2011;87726;84702
