Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2016;322253;284526
02-03-2016;319792;283981
03-03-2016;318893;282724
04-03-2016;322785;282709
05-03-2016;310909;272212
06-03-2016;311159;266933
07-03-2016;313100;265475
08-03-2016;308821;259557
09-03-2016;312998;273820
10-03-2016;314274;274929
11-03-2016;315269;274205
12-03-2016;310639;267329
13-03-2016;292859;260761
14-03-2016;299301;274826
15-03-2016;294244;272636
16-03-2016;292927;269601
17-03-2016;297500;271802
18-03-2016;304162;274957
19-03-2016;299670;270113
20-03-2016;300790;266473
21-03-2016;307570;278579
22-03-2016;306420;277788
23-03-2016;304908;277786
24-03-2016;304079;276179
25-03-2016;300356;272637
26-03-2016;303721;261625
27-03-2016;290446;252799
28-03-2016;276849;257977
29-03-2016;276114;257405
30-03-2016;275555;257094
