Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2015;2663896;2627691
02-10-2015;2697228;2661042
03-10-2015;2596931;2560950
04-10-2015;2575187;2540328
05-10-2015;2702766;2668860
06-10-2015;2730734;2699018
07-10-2015;2771900;2741485
08-10-2015;2839373;2796238
09-10-2015;2888498;2839032
10-10-2015;2822831;2761344
11-10-2015;2787893;2726324
12-10-2015;2918111;2863107
13-10-2015;2926947;2877064
14-10-2015;2934959;2883320
15-10-2015;2938190;2885502
16-10-2015;2935053;2877554
17-10-2015;2859014;2790791
18-10-2015;2808454;2745437
19-10-2015;2936637;2880502
20-10-2015;2959727;2906211
21-10-2015;2983856;2931633
22-10-2015;3002215;2942056
23-10-2015;3000493;2943936
24-10-2015;2916183;2846172
25-10-2015;2868577;2804450
26-10-2015;2982879;2931651
27-10-2015;2990804;2938549
28-10-2015;3002583;2950910
29-10-2015;3018801;2967088
30-10-2015;3020999;2969809
