Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2011;305451;317542
01-11-2011;301853;318218
02-11-2011;306052;320398
03-11-2011;302742;317609
04-11-2011;292621;291716
05-11-2011;305786;295368
06-11-2011;306842;301025
07-11-2011;333471;332697
08-11-2011;321933;342021
09-11-2011;324747;340962
10-11-2011;325272;342369
11-11-2011;324348;339615
12-11-2011;311392;322392
13-11-2011;300041;307886
14-11-2011;320504;338513
15-11-2011;319516;341300
16-11-2011;319281;342704
17-11-2011;321026;344147
18-11-2011;317993;341700
19-11-2011;304879;323570
20-11-2011;295641;310254
21-11-2011;320868;341176
22-11-2011;321299;345599
23-11-2011;333560;350981
24-11-2011;335948;357605
25-11-2011;327809;352780
26-11-2011;315462;328750
27-11-2011;300396;317850
28-11-2011;322961;347305
29-11-2011;320285;345243
