Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2012;469418;496379
01-06-2012;466666;491585
02-06-2012;454279;482137
03-06-2012;448234;472320
04-06-2012;461920;483324
05-06-2012;461946;483707
06-06-2012;463483;482698
07-06-2012;460218;481163
08-06-2012;458603;487036
09-06-2012;459313;485083
10-06-2012;451212;474697
11-06-2012;457116;474857
12-06-2012;460793;473592
13-06-2012;473866;487152
14-06-2012;475298;488031
15-06-2012;472896;487031
16-06-2012;458349;476987
17-06-2012;448731;473157
18-06-2012;457596;486500
19-06-2012;464589;485985
20-06-2012;459782;485433
21-06-2012;458731;484780
22-06-2012;469038;486303
23-06-2012;462243;478420
24-06-2012;453870;475913
25-06-2012;464445;490778
26-06-2012;465382;488632
27-06-2012;468228;486809
28-06-2012;465110;486344
29-06-2012;459516;486772
