Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2011;3249787;3196237
02-03-2011;3234863;3172876
03-03-2011;3209360;3150248
04-03-2011;3187361;3133744
05-03-2011;3137694;3081746
06-03-2011;2994068;2933546
07-03-2011;2966394;2910529
08-03-2011;2917852;2862859
09-03-2011;3056639;3012717
10-03-2011;3058879;3014720
11-03-2011;3084014;3027330
12-03-2011;2993544;2929119
13-03-2011;2911710;2856670
14-03-2011;3005095;2956591
15-03-2011;2998811;2946534
16-03-2011;3007071;2953324
17-03-2011;3011592;2957369
18-03-2011;3017920;2958910
19-03-2011;2928280;2863576
20-03-2011;2867277;2809115
21-03-2011;2992380;2935996
22-03-2011;2993237;2942178
23-03-2011;2979522;2933277
24-03-2011;2961103;2925355
25-03-2011;2967076;2923530
26-03-2011;2872716;2820028
27-03-2011;2810853;2767774
28-03-2011;2946858;2908188
29-03-2011;2949820;2905027
30-03-2011;2937141;2896201
