Дата;Генерация, МВт*ч;Потребление, МВт*ч
30-01-2012;356274;362604
31-01-2012;348782;368026
01-02-2012;350730;372944
02-02-2012;340776;374816
03-02-2012;345976;374855
04-02-2012;328729;354221
05-02-2012;329535;341326
06-02-2012;350593;371782
07-02-2012;349843;374884
08-02-2012;343724;373331
09-02-2012;351656;372140
10-02-2012;350459;370099
11-02-2012;329041;350898
12-02-2012;319724;341226
13-02-2012;350655;374311
14-02-2012;345379;370786
15-02-2012;336585;365865
16-02-2012;333127;362141
17-02-2012;332636;357998
18-02-2012;318287;340665
19-02-2012;314159;329456
20-02-2012;328588;356772
21-02-2012;345115;357863
22-02-2012;345315;352691
23-02-2012;326053;324631
24-02-2012;352667;343904
25-02-2012;327467;331133
26-02-2012;322617;321279
27-02-2012;337106;346839
28-02-2012;336972;344953
