Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2016;261386;251089
02-03-2016;262349;250470
03-03-2016;261346;248798
04-03-2016;257805;242150
05-03-2016;251578;235566
06-03-2016;248808;235415
07-03-2016;252568;232039
08-03-2016;245562;229596
09-03-2016;256547;244630
10-03-2016;265946;253567
11-03-2016;267789;256762
12-03-2016;264721;247062
13-03-2016;252115;240771
14-03-2016;265165;254673
15-03-2016;272913;261442
16-03-2016;278088;261940
17-03-2016;276454;264116
18-03-2016;276216;264760
19-03-2016;264533;255239
20-03-2016;254734;253997
21-03-2016;266917;264052
22-03-2016;262865;260428
23-03-2016;259820;257698
24-03-2016;254457;250451
25-03-2016;258816;245562
26-03-2016;264156;241709
27-03-2016;255500;239980
28-03-2016;270193;252522
29-03-2016;267388;254378
30-03-2016;263597;252026
