Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2011;78108;74913
02-10-2011;79224;76032
03-10-2011;82083;78306
04-10-2011;80279;76362
05-10-2011;79813;75863
06-10-2011;79812;76169
07-10-2011;80758;77307
08-10-2011;78725;75211
09-10-2011;80406;76906
10-10-2011;81585;78023
11-10-2011;82140;78770
12-10-2011;82318;78868
13-10-2011;78600;77270
14-10-2011;80088;78224
15-10-2011;80555;77255
16-10-2011;80585;77298
17-10-2011;86229;82852
18-10-2011;83861;80648
19-10-2011;83687;80382
20-10-2011;81760;78314
21-10-2011;81709;78045
22-10-2011;80319;76477
23-10-2011;82236;78434
24-10-2011;87465;83706
25-10-2011;89049;85286
26-10-2011;88068;84333
27-10-2011;89358;85725
28-10-2011;89656;85301
29-10-2011;87907;83726
30-10-2011;85991;81964
