Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2015;688648;677717
02-10-2015;689884;689262
03-10-2015;682589;683682
04-10-2015;662446;677799
05-10-2015;696034;701714
06-10-2015;684594;695906
07-10-2015;706074;698375
08-10-2015;704577;710910
09-10-2015;713676;718999
10-10-2015;705523;705506
11-10-2015;685560;702264
12-10-2015;718258;723078
13-10-2015;721285;727440
14-10-2015;720435;729250
15-10-2015;737014;725875
16-10-2015;735167;730160
17-10-2015;726095;721705
18-10-2015;706561;711334
19-10-2015;725844;735735
20-10-2015;745578;746286
21-10-2015;761314;754578
22-10-2015;756829;754323
23-10-2015;759285;752426
24-10-2015;733341;735213
25-10-2015;723200;726323
26-10-2015;750122;746135
27-10-2015;754846;744194
28-10-2015;760394;742937
29-10-2015;754767;747128
30-10-2015;754534;754733
