Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-01-2020;677088;710042
02-01-2020;711986;727336
03-01-2020;715785;741578
04-01-2020;710720;733444
05-01-2020;718915;730460
06-01-2020;729930;728980
07-01-2020;729084;738592
08-01-2020;749079;759024
09-01-2020;778789;776992
10-01-2020;767154;769379
11-01-2020;763646;758541
12-01-2020;754045;748864
13-01-2020;778490;767491
14-01-2020;776506;760004
15-01-2020;786772;767479
16-01-2020;787376;769816
17-01-2020;785936;765381
18-01-2020;771366;757216
19-01-2020;749452;751204
20-01-2020;795472;772900
21-01-2020;800501;776972
22-01-2020;789148;772030
23-01-2020;785994;765888
24-01-2020;797360;771182
25-01-2020;770931;765857
26-01-2020;754684;758606
27-01-2020;776340;780328
28-01-2020;794478;789097
29-01-2020;808565;800240
30-01-2020;805134;798305
