Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2013;354768;342250
02-03-2013;344527;319671
03-03-2013;360310;314130
04-03-2013;370394;343499
05-03-2013;376588;348799
06-03-2013;373186;352902
07-03-2013;371558;346758
08-03-2013;347961;308566
09-03-2013;357015;311919
10-03-2013;360170;316337
11-03-2013;372226;342922
12-03-2013;373045;344293
13-03-2013;368943;343101
14-03-2013;369614;341070
15-03-2013;359198;340184
16-03-2013;334564;315230
17-03-2013;329449;300460
18-03-2013;338053;329284
19-03-2013;345054;334247
20-03-2013;346837;333301
21-03-2013;345583;335556
22-03-2013;345843;331711
23-03-2013;345349;318887
24-03-2013;336214;308727
25-03-2013;345381;332527
26-03-2013;322441;330219
27-03-2013;319154;329688
28-03-2013;322062;328251
29-03-2013;323232;326577
30-03-2013;316941;306674
