Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-01-2012;669982;692594
02-01-2012;701683;707381
03-01-2012;730727;726008
04-01-2012;745905;743703
05-01-2012;764769;750879
06-01-2012;751050;739768
07-01-2012;726446;725374
08-01-2012;742003;730266
09-01-2012;764264;743315
10-01-2012;797283;779247
11-01-2012;802947;789652
12-01-2012;800899;790750
13-01-2012;791648;788589
14-01-2012;777129;762361
15-01-2012;773481;752288
16-01-2012;810676;787662
17-01-2012;800370;793839
18-01-2012;805833;793981
19-01-2012;811609;795274
20-01-2012;808179;794883
21-01-2012;786438;777937
22-01-2012;775543;770323
23-01-2012;818380;796194
24-01-2012;815823;801793
25-01-2012;810827;809676
26-01-2012;821523;810268
27-01-2012;830328;807791
28-01-2012;808692;785102
29-01-2012;799757;776413
30-01-2012;830595;809515
