Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2018;88592;80810
02-10-2018;88612;80934
03-10-2018;88160;80517
04-10-2018;87823;80326
05-10-2018;85267;77604
06-10-2018;85463;77468
07-10-2018;86341;78424
08-10-2018;88503;80718
09-10-2018;89375;81668
10-10-2018;90549;82784
11-10-2018;96287;88295
12-10-2018;96989;88991
13-10-2018;94427;86731
14-10-2018;95182;87544
15-10-2018;98761;91069
16-10-2018;99939;92269
17-10-2018;101933;94242
18-10-2018;100339;92901
19-10-2018;98718;90864
20-10-2018;98273;90459
21-10-2018;97214;89590
22-10-2018;100614;92797
23-10-2018;102293;93618
24-10-2018;98559;89590
25-10-2018;96682;87825
26-10-2018;99690;90718
27-10-2018;105237;96282
28-10-2018;104861;95800
29-10-2018;106316;97271
30-10-2018;106732;97447
