Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2011;195771;200384
02-10-2011;192168;198878
03-10-2011;215368;219123
04-10-2011;217150;221813
05-10-2011;218563;219648
06-10-2011;212339;214357
07-10-2011;203367;208958
08-10-2011;184866;199643
09-10-2011;175867;194612
10-10-2011;193898;207420
11-10-2011;193964;207312
12-10-2011;193540;209426
13-10-2011;192549;210981
14-10-2011;198597;216621
15-10-2011;194107;215148
16-10-2011;194939;218872
17-10-2011;209628;238311
18-10-2011;211664;237955
19-10-2011;210779;237049
20-10-2011;214003;237253
21-10-2011;216895;234174
22-10-2011;211163;226713
23-10-2011;207639;221044
24-10-2011;222582;233597
25-10-2011;222213;239010
26-10-2011;228565;243281
27-10-2011;232121;245821
28-10-2011;230719;247975
29-10-2011;222725;240322
30-10-2011;214449;235755
