Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2011;302883;266454
01-11-2011;299647;263426
02-11-2011;303558;261514
03-11-2011;306652;262130
04-11-2011;308749;255470
05-11-2011;306263;257393
06-11-2011;304399;258075
07-11-2011;308060;275983
08-11-2011;309363;274621
09-11-2011;305045;275510
10-11-2011;307800;278560
11-11-2011;301348;278586
12-11-2011;305329;267066
13-11-2011;303734;263729
14-11-2011;312705;278186
15-11-2011;314259;280008
16-11-2011;315392;283549
17-11-2011;316259;281719
18-11-2011;318101;282045
19-11-2011;317267;272126
20-11-2011;312958;268503
21-11-2011;321555;291101
22-11-2011;320115;291968
23-11-2011;317595;291096
24-11-2011;321989;289335
25-11-2011;329010;285244
26-11-2011;323250;271447
27-11-2011;319147;269009
28-11-2011;322588;281144
29-11-2011;314865;284509
