Дата;Генерация, МВт*ч;Потребление, МВт*ч
29-01-2015;625483;653976
30-01-2015;620365;646316
31-01-2015;604084;635933
01-02-2015;607053;634237
02-02-2015;625623;649316
03-02-2015;627523;642067
04-02-2015;619794;635958
05-02-2015;617095;635943
06-02-2015;621447;642081
07-02-2015;607000;637004
08-02-2015;597233;624978
09-02-2015;607810;629359
10-02-2015;605877;626144
11-02-2015;606103;623322
12-02-2015;595239;618928
13-02-2015;589733;618031
14-02-2015;569315;609938
15-02-2015;571515;608620
16-02-2015;602031;624227
17-02-2015;607570;620451
18-02-2015;610596;624256
19-02-2015;608629;637253
20-02-2015;613224;644362
21-02-2015;589556;633200
22-02-2015;588616;625583
23-02-2015;580629;625205
24-02-2015;593132;632739
25-02-2015;591064;626526
26-02-2015;595537;620998
27-02-2015;598980;621735
