Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2016;84613;71107
02-07-2016;80841;67522
03-07-2016;80015;66676
04-07-2016;82585;69328
05-07-2016;82922;69465
06-07-2016;83912;70376
07-07-2016;84811;71199
08-07-2016;84035;70555
09-07-2016;80714;67214
10-07-2016;80294;66900
11-07-2016;82263;69235
12-07-2016;82370;69751
13-07-2016;85083;72479
14-07-2016;83381;70702
15-07-2016;82076;69483
16-07-2016;80107;66708
17-07-2016;79797;66223
18-07-2016;82785;69146
19-07-2016;83181;69618
20-07-2016;85649;71797
21-07-2016;87028;73281
22-07-2016;86995;73171
23-07-2016;83878;71359
24-07-2016;80821;68495
25-07-2016;80764;68578
26-07-2016;82822;70532
27-07-2016;82142;69815
28-07-2016;82948;70651
29-07-2016;84282;72027
30-07-2016;82980;70499
