Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2017;305076;239377
02-10-2017;307588;252549
03-10-2017;307912;256251
04-10-2017;309849;257968
05-10-2017;302638;254450
06-10-2017;304373;253133
07-10-2017;308777;245589
08-10-2017;290578;242826
09-10-2017;295401;256276
10-10-2017;290024;256387
11-10-2017;292858;260079
12-10-2017;292020;256660
13-10-2017;286933;259480
14-10-2017;296620;252883
15-10-2017;297220;249595
16-10-2017;304080;261276
17-10-2017;297911;260513
18-10-2017;296771;261754
19-10-2017;293190;262390
20-10-2017;298494;265176
21-10-2017;315279;261622
22-10-2017;322938;259823
23-10-2017;318132;271305
24-10-2017;317478;273526
25-10-2017;320040;275759
26-10-2017;323327;279465
27-10-2017;317744;280008
28-10-2017;314799;272442
29-10-2017;308360;267175
30-10-2017;321117;277133
