Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2012;2451922;2418015
01-06-2012;2431201;2401985
02-06-2012;2344379;2315990
03-06-2012;2292989;2267692
04-06-2012;2426724;2397201
05-06-2012;2444834;2409573
06-06-2012;2452279;2419718
07-06-2012;2446710;2418063
08-06-2012;2450296;2427325
09-06-2012;2409659;2393220
10-06-2012;2304226;2280368
11-06-2012;2311458;2275072
12-06-2012;2321829;2285620
13-06-2012;2459441;2426424
14-06-2012;2486705;2445872
15-06-2012;2481450;2447376
16-06-2012;2357725;2331196
17-06-2012;2285303;2264113
18-06-2012;2410602;2387663
19-06-2012;2414904;2390967
20-06-2012;2425389;2400187
21-06-2012;2432581;2400652
22-06-2012;2438039;2402395
23-06-2012;2334051;2300352
24-06-2012;2287721;2264379
25-06-2012;2424045;2405253
26-06-2012;2439036;2415692
27-06-2012;2444439;2412214
28-06-2012;2432922;2399690
29-06-2012;2415198;2386633
