Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2018;281638;224914
01-09-2018;275474;216410
02-09-2018;273291;214041
03-09-2018;278902;223399
04-09-2018;278371;225254
05-09-2018;281740;227556
06-09-2018;280832;227365
07-09-2018;280782;227710
08-09-2018;277820;219058
09-09-2018;277347;217208
10-09-2018;280300;228705
11-09-2018;280526;229329
12-09-2018;282264;231018
13-09-2018;285613;232814
14-09-2018;286855;233581
15-09-2018;287580;225888
16-09-2018;286581;223867
17-09-2018;289476;238347
18-09-2018;292686;237372
19-09-2018;293771;235931
20-09-2018;297159;236574
21-09-2018;293164;234379
22-09-2018;287396;227294
23-09-2018;285865;225703
24-09-2018;279266;239832
25-09-2018;276149;245542
26-09-2018;269375;252487
27-09-2018;271513;252249
28-09-2018;288665;253820
29-09-2018;292769;247935
