Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2011;536452;522239
01-06-2011;534085;521106
02-06-2011;526748;524161
03-06-2011;528503;523707
04-06-2011;490265;480537
05-06-2011;480882;469041
06-06-2011;540970;516865
07-06-2011;554533;520140
08-06-2011;550463;524357
09-06-2011;551056;525814
10-06-2011;550993;522023
11-06-2011;505424;480215
12-06-2011;462866;456655
13-06-2011;489255;470862
14-06-2011;530527;520792
15-06-2011;522993;521964
16-06-2011;537602;518130
17-06-2011;529077;517062
18-06-2011;503144;483358
19-06-2011;502130;476848
20-06-2011;550789;527871
21-06-2011;551109;520643
22-06-2011;552487;521582
23-06-2011;542717;520898
24-06-2011;532946;522133
25-06-2011;493941;486549
26-06-2011;488439;474775
27-06-2011;535858;526632
28-06-2011;545369;533772
29-06-2011;546214;535244
