Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-12-2019;722668;708336
02-12-2019;757242;760767
03-12-2019;771832;767112
04-12-2019;775302;769178
05-12-2019;758239;759428
06-12-2019;753493;752892
07-12-2019;725448;724061
08-12-2019;722344;710998
09-12-2019;721740;743127
10-12-2019;721472;742449
11-12-2019;724149;742639
12-12-2019;710181;749264
13-12-2019;712675;751576
14-12-2019;734173;728581
15-12-2019;718455;718943
16-12-2019;723449;747978
17-12-2019;726995;747216
18-12-2019;724641;743867
19-12-2019;740104;738497
20-12-2019;740980;746429
21-12-2019;736947;720455
22-12-2019;726962;704183
23-12-2019;722575;733423
24-12-2019;711131;730071
25-12-2019;711593;737351
26-12-2019;714163;738697
27-12-2019;714961;738785
28-12-2019;712000;716429
29-12-2019;696456;705629
30-12-2019;703409;727273
