Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2013;667679;649023
01-11-2013;645942;646001
02-11-2013;605035;612487
03-11-2013;580100;604234
04-11-2013;584562;600999
05-11-2013;642585;651212
06-11-2013;637818;644692
07-11-2013;653516;653163
08-11-2013;667333;655579
09-11-2013;639255;622022
10-11-2013;637234;612096
11-11-2013;674108;658414
12-11-2013;684726;663481
13-11-2013;687413;672122
14-11-2013;700094;678182
15-11-2013;692960;678822
16-11-2013;648462;647891
17-11-2013;638433;632232
18-11-2013;695402;674359
19-11-2013;699456;691100
20-11-2013;707444;692922
21-11-2013;720671;697517
22-11-2013;723779;696588
23-11-2013;675069;656026
24-11-2013;668604;640775
25-11-2013;716933;692979
26-11-2013;719218;702917
27-11-2013;731192;713332
28-11-2013;739076;719283
29-11-2013;729211;707891
