Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-12-2011;317125;342349
02-12-2011;325769;345843
03-12-2011;311882;326838
04-12-2011;301299;316538
05-12-2011;315064;342549
06-12-2011;307908;342070
07-12-2011;313262;343999
08-12-2011;320583;347805
09-12-2011;331285;347613
10-12-2011;339805;332649
11-12-2011;331217;321874
12-12-2011;350260;350203
13-12-2011;349479;345007
14-12-2011;346102;350318
15-12-2011;344060;351413
16-12-2011;342141;350678
17-12-2011;338351;331410
18-12-2011;332460;322985
19-12-2011;344023;356131
20-12-2011;342738;356784
21-12-2011;348632;358090
22-12-2011;339905;357119
23-12-2011;336863;353993
24-12-2011;328045;331286
25-12-2011;330490;321131
26-12-2011;344893;351465
27-12-2011;335914;346761
28-12-2011;333217;342239
29-12-2011;329508;338629
30-12-2011;329242;329740
