Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2013;552547;531516
01-09-2013;532749;526339
02-09-2013;573312;556476
03-09-2013;576734;561146
04-09-2013;589376;577213
05-09-2013;601432;593820
06-09-2013;602139;600232
07-09-2013;585509;555908
08-09-2013;554441;541807
09-09-2013;584222;580413
10-09-2013;588721;578900
11-09-2013;594810;584376
12-09-2013;607777;587201
13-09-2013;605907;592156
14-09-2013;580279;565589
15-09-2013;561365;560747
16-09-2013;611074;605016
17-09-2013;622640;603864
18-09-2013;623848;595172
19-09-2013;628708;606773
20-09-2013;625378;612281
21-09-2013;592566;582580
22-09-2013;578142;569000
23-09-2013;626666;624511
24-09-2013;630619;634959
25-09-2013;632411;642104
26-09-2013;645413;655218
27-09-2013;656204;659275
28-09-2013;642119;628532
29-09-2013;637640;613920
