Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2019;2620729;2588528
01-06-2019;2568254;2504946
02-06-2019;2544129;2489612
03-06-2019;2626122;2585434
04-06-2019;2618297;2576741
05-06-2019;2623608;2586227
06-06-2019;2620911;2588041
07-06-2019;2640752;2604065
08-06-2019;2560840;2517829
09-06-2019;2530794;2493679
10-06-2019;2641410;2608711
11-06-2019;2649973;2611474
12-06-2019;2588420;2525085
13-06-2019;2630306;2588432
14-06-2019;2633483;2592329
15-06-2019;2580696;2512927
16-06-2019;2522751;2476999
17-06-2019;2631972;2594726
18-06-2019;2656641;2613962
19-06-2019;2670501;2628973
20-06-2019;2687302;2643136
21-06-2019;2696720;2654546
22-06-2019;2605853;2563210
23-06-2019;2571130;2527347
24-06-2019;2676926;2640241
25-06-2019;2674813;2633243
26-06-2019;2668094;2627340
27-06-2019;2646595;2616139
28-06-2019;2640941;2605355
29-06-2019;2562777;2499305
