Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-08-2011;453872;476158
02-08-2011;452800;476319
03-08-2011;453943;476096
04-08-2011;455261;478223
05-08-2011;454400;478926
06-08-2011;447645;470528
07-08-2011;446262;467375
08-08-2011;454310;478773
09-08-2011;452379;478788
10-08-2011;457154;481087
11-08-2011;456535;481939
12-08-2011;458303;480986
13-08-2011;457040;473339
14-08-2011;450330;467759
15-08-2011;463632;481216
16-08-2011;462620;480821
17-08-2011;453041;481824
18-08-2011;454383;483862
19-08-2011;455108;484188
20-08-2011;446901;478187
21-08-2011;445094;472074
22-08-2011;458466;483082
23-08-2011;459314;485885
24-08-2011;463173;484227
25-08-2011;469618;485510
26-08-2011;469936;485321
27-08-2011;459039;478712
28-08-2011;452770;477577
29-08-2011;474987;494307
30-08-2011;473079;499747
