Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2016;634554;633662
01-06-2016;620639;631828
02-06-2016;626507;625921
03-06-2016;640182;629379
04-06-2016;621801;615571
05-06-2016;611902;612669
06-06-2016;643639;629038
07-06-2016;643198;627614
08-06-2016;633588;623208
09-06-2016;628408;622859
10-06-2016;649513;630387
11-06-2016;621095;617494
12-06-2016;612615;613513
13-06-2016;625977;618023
14-06-2016;648401;630551
15-06-2016;647392;627385
16-06-2016;654205;629011
17-06-2016;650238;633714
18-06-2016;637571;616463
19-06-2016;611514;610950
20-06-2016;662388;637784
21-06-2016;659917;640259
22-06-2016;657343;639328
23-06-2016;658884;639380
24-06-2016;663221;640939
25-06-2016;640991;623945
26-06-2016;646137;620118
27-06-2016;671812;639547
28-06-2016;659848;641538
29-06-2016;654146;632848
