Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-12-2013;326783;273947
02-12-2013;334771;287740
03-12-2013;334985;289808
04-12-2013;336173;285548
05-12-2013;325484;287765
06-12-2013;324004;286996
07-12-2013;316693;278578
08-12-2013;321780;276915
09-12-2013;338356;298267
10-12-2013;345823;301491
11-12-2013;339238;298566
12-12-2013;337216;290778
13-12-2013;322803;285294
14-12-2013;315831;280185
15-12-2013;319942;279710
16-12-2013;337368;294820
17-12-2013;333377;288531
18-12-2013;327579;288027
19-12-2013;325340;289411
20-12-2013;330766;291463
21-12-2013;312404;276264
22-12-2013;313566;268562
23-12-2013;315696;280430
24-12-2013;315088;280828
25-12-2013;298732;277964
26-12-2013;302302;279866
27-12-2013;300965;277736
28-12-2013;284875;268226
29-12-2013;285551;263232
30-12-2013;293743;267355
