Дата;Генерация, МВт*ч;Потребление, МВт*ч
30-01-2016;668172;678970
31-01-2016;653931;662553
01-02-2016;688975;701687
02-02-2016;693900;710936
03-02-2016;696031;707475
04-02-2016;686057;700112
05-02-2016;684470;705910
06-02-2016;658685;673326
07-02-2016;646454;665173
08-02-2016;679334;703501
09-02-2016;683665;710112
10-02-2016;688043;712042
11-02-2016;687526;710049
12-02-2016;692051;713744
13-02-2016;680765;673906
14-02-2016;651470;666265
15-02-2016;695839;700908
16-02-2016;696567;708993
17-02-2016;700725;710169
18-02-2016;718035;713219
19-02-2016;717858;723667
20-02-2016;696413;706931
21-02-2016;689540;675772
22-02-2016;697567;677335
23-02-2016;673796;653039
24-02-2016;689496;692350
25-02-2016;689502;699156
26-02-2016;688204;691548
27-02-2016;675489;661284
28-02-2016;659621;650128
