Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2018;95281;81134
02-05-2018;99237;84990
03-05-2018;101712;87510
04-05-2018;99927;85848
05-05-2018;96211;82010
06-05-2018;97043;82942
07-05-2018;101915;87599
08-05-2018;101152;86735
09-05-2018;96237;81875
10-05-2018;95937;81796
11-05-2018;90884;77883
12-05-2018;77629;75182
13-05-2018;75426;73103
14-05-2018;78806;76286
15-05-2018;78848;76460
16-05-2018;78844;76473
17-05-2018;78165;76004
18-05-2018;78146;75787
19-05-2018;74312;71922
20-05-2018;73809;71505
21-05-2018;75859;73653
22-05-2018;79571;77267
23-05-2018;81737;79241
24-05-2018;81771;79246
25-05-2018;78133;75689
26-05-2018;76493;74017
27-05-2018;74576;72145
28-05-2018;77279;74629
29-05-2018;78718;76303
30-05-2018;80112;77758
