Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2014;82616;69600
02-07-2014;81409;69669
03-07-2014;82466;70484
04-07-2014;81456;70509
05-07-2014;70784;67329
06-07-2014;73296;67710
07-07-2014;81239;69765
08-07-2014;79977;68921
09-07-2014;80743;69311
10-07-2014;79897;68508
11-07-2014;78649;66930
12-07-2014;77818;66072
13-07-2014;78008;66149
14-07-2014;79775;67631
15-07-2014;79646;67868
16-07-2014;81201;68372
17-07-2014;81130;68405
18-07-2014;81754;69118
19-07-2014;78227;66854
20-07-2014;77013;65932
21-07-2014;82089;70809
22-07-2014;80919;69631
23-07-2014;79122;67807
24-07-2014;80090;68844
25-07-2014;79311;68133
26-07-2014;77303;66126
27-07-2014;77745;66572
28-07-2014;80479;69244
29-07-2014;80202;69224
30-07-2014;79983;69150
