Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-08-2013;2404279;2389673
02-08-2013;2412810;2393139
03-08-2013;2311319;2293119
04-08-2013;2272253;2257804
05-08-2013;2399291;2378805
06-08-2013;2402508;2388713
07-08-2013;2419052;2406839
08-08-2013;2420938;2398054
09-08-2013;2431159;2408208
10-08-2013;2352023;2319876
11-08-2013;2325197;2289459
12-08-2013;2464249;2428764
13-08-2013;2470676;2431775
14-08-2013;2476331;2440786
15-08-2013;2485277;2446121
16-08-2013;2476500;2442803
17-08-2013;2363633;2336891
18-08-2013;2323457;2298056
19-08-2013;2451276;2424224
20-08-2013;2455329;2424810
21-08-2013;2457349;2429740
22-08-2013;2473766;2442497
23-08-2013;2473737;2442155
24-08-2013;2375799;2348200
25-08-2013;2332640;2305868
26-08-2013;2462764;2431710
27-08-2013;2470518;2440499
28-08-2013;2468309;2442112
29-08-2013;2478246;2448414
30-08-2013;2475146;2444033
