Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-03-2016;2863331;2835189
01-04-2016;2858491;2827191
02-04-2016;2808040;2757690
03-04-2016;2765651;2715392
04-04-2016;2840662;2812868
05-04-2016;2831799;2805516
06-04-2016;2826340;2799809
07-04-2016;2819277;2795113
08-04-2016;2791778;2769586
09-04-2016;2709695;2667609
10-04-2016;2662399;2624460
11-04-2016;2751078;2726527
12-04-2016;2731089;2710022
13-04-2016;2722989;2698188
14-04-2016;2723886;2697522
15-04-2016;2708385;2683820
16-04-2016;2645657;2606484
17-04-2016;2583927;2550904
18-04-2016;2677759;2657044
19-04-2016;2671213;2648981
20-04-2016;2680232;2650313
21-04-2016;2707926;2671326
22-04-2016;2724172;2680309
23-04-2016;2655328;2600256
24-04-2016;2583770;2532703
25-04-2016;2685455;2645273
26-04-2016;2675383;2636165
27-04-2016;2690265;2645300
28-04-2016;2688062;2640118
29-04-2016;2660068;2612782
