Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2020;2581945;2551262
01-09-2020;2589181;2555218
02-09-2020;2599665;2569628
03-09-2020;2601451;2574175
04-09-2020;2602993;2575963
05-09-2020;2555504;2504563
06-09-2020;2537275;2466116
07-09-2020;2602405;2560065
08-09-2020;2614174;2573389
09-09-2020;2610418;2569605
10-09-2020;2617225;2581407
11-09-2020;2622581;2580884
12-09-2020;2591449;2525558
13-09-2020;2559132;2500281
14-09-2020;2649837;2608571
15-09-2020;2668678;2617535
16-09-2020;2679895;2633400
17-09-2020;2679962;2639408
18-09-2020;2704709;2662941
19-09-2020;2667885;2610478
20-09-2020;2656100;2580109
21-09-2020;2728486;2686625
22-09-2020;2720394;2681673
23-09-2020;2725560;2682552
24-09-2020;2725281;2680874
25-09-2020;2715920;2677257
26-09-2020;2678259;2611204
27-09-2020;2634523;2571872
28-09-2020;2725434;2686939
29-09-2020;2746352;2702401
