Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2012;76297;67296
01-06-2012;76671;66897
02-06-2012;74765;64610
03-06-2012;75278;64887
04-06-2012;77481;68041
05-06-2012;76813;67250
06-06-2012;76920;67552
07-06-2012;78055;68151
08-06-2012;77867;68409
09-06-2012;76489;66705
10-06-2012;76824;66354
11-06-2012;78186;67823
12-06-2012;72122;67270
13-06-2012;72639;68093
14-06-2012;71617;66660
15-06-2012;72733;67560
16-06-2012;75459;64899
17-06-2012;75204;64841
18-06-2012;76325;67431
19-06-2012;74781;65125
20-06-2012;77139;67959
21-06-2012;77309;67653
22-06-2012;76006;66140
23-06-2012;74028;64433
24-06-2012;73915;64723
25-06-2012;77293;69141
26-06-2012;76584;68367
27-06-2012;77427;69077
28-06-2012;76619;68248
29-06-2012;75521;67338
