Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2012;680359;670687
02-10-2012;682462;684739
03-10-2012;693721;695220
04-10-2012;706653;698233
05-10-2012;705557;698135
06-10-2012;671787;679046
07-10-2012;661020;670110
08-10-2012;692384;690456
09-10-2012;699906;684047
10-10-2012;691484;679968
11-10-2012;682292;680531
12-10-2012;694660;683226
13-10-2012;682484;667532
14-10-2012;658918;665472
15-10-2012;695085;695970
16-10-2012;710458;701051
17-10-2012;714387;705161
18-10-2012;717893;704452
19-10-2012;710646;705894
20-10-2012;697917;686934
21-10-2012;689539;678556
22-10-2012;700652;711260
23-10-2012;712536;715778
24-10-2012;727128;724431
25-10-2012;723008;723266
26-10-2012;722830;729242
27-10-2012;706488;707202
28-10-2012;699979;695690
29-10-2012;720787;724648
30-10-2012;718251;719240
