Дата;Генерация, МВт*ч;Потребление, МВт*ч
30-01-2016;339631;312672
31-01-2016;321903;300336
01-02-2016;335038;324111
02-02-2016;342225;323027
03-02-2016;338815;326033
04-02-2016;336364;320382
05-02-2016;338008;317884
06-02-2016;333702;306572
07-02-2016;328588;299520
08-02-2016;346918;323158
09-02-2016;345275;322079
10-02-2016;344553;322804
11-02-2016;345571;322452
12-02-2016;344439;323183
13-02-2016;339014;303949
14-02-2016;335893;296335
15-02-2016;341414;322384
16-02-2016;338264;322365
17-02-2016;339361;322007
18-02-2016;340139;321986
19-02-2016;340062;316157
20-02-2016;342109;310231
21-02-2016;338691;295837
22-02-2016;334274;296380
23-02-2016;325455;288530
24-02-2016;329788;311960
25-02-2016;333780;313488
26-02-2016;330992;308221
27-02-2016;316640;296239
28-02-2016;320187;287156
