Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-08-2018;635843;638972
02-08-2018;635016;636395
03-08-2018;646650;643485
04-08-2018;643985;626754
05-08-2018;634629;623857
06-08-2018;649263;639064
07-08-2018;641037;641206
08-08-2018;635070;635854
09-08-2018;645229;640872
10-08-2018;641911;639774
11-08-2018;639230;629686
12-08-2018;620561;625738
13-08-2018;631846;645596
14-08-2018;621987;640566
15-08-2018;627536;643533
16-08-2018;636097;645392
17-08-2018;636961;645923
18-08-2018;648852;638709
19-08-2018;635584;634080
20-08-2018;662872;650813
21-08-2018;661356;654241
22-08-2018;663979;654331
23-08-2018;659383;654117
24-08-2018;668795;659808
25-08-2018;661645;649842
26-08-2018;652410;644477
27-08-2018;659752;657451
28-08-2018;652082;654362
29-08-2018;653564;651064
30-08-2018;654711;658063
