Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2012;2396122;2361765
02-05-2012;2523720;2495929
03-05-2012;2548567;2518051
04-05-2012;2546924;2510929
05-05-2012;2544546;2510399
06-05-2012;2434636;2400302
07-05-2012;2433423;2385290
08-05-2012;2421803;2371435
09-05-2012;2386463;2334075
10-05-2012;2524418;2477663
11-05-2012;2528241;2489041
12-05-2012;2516550;2478193
13-05-2012;2390687;2355568
14-05-2012;2493910;2459887
15-05-2012;2495761;2459859
16-05-2012;2487341;2454608
17-05-2012;2495753;2460133
18-05-2012;2479559;2452414
19-05-2012;2381776;2357085
20-05-2012;2344776;2318334
21-05-2012;2472797;2445881
22-05-2012;2472319;2440381
23-05-2012;2477165;2443466
24-05-2012;2470557;2439445
25-05-2012;2475198;2440847
26-05-2012;2394177;2359364
27-05-2012;2344952;2319722
28-05-2012;2470958;2436892
29-05-2012;2474434;2432114
30-05-2012;2471852;2429258
