Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-01-2019;615794;636538
02-01-2019;632423;652604
03-01-2019;645750;662039
04-01-2019;649247;669468
05-01-2019;648043;668851
06-01-2019;641606;660933
07-01-2019;614856;649557
08-01-2019;631664;649988
09-01-2019;638640;653640
10-01-2019;646059;656702
11-01-2019;654435;668577
12-01-2019;647015;660711
13-01-2019;645762;658098
14-01-2019;658531;670842
15-01-2019;651236;662763
16-01-2019;647359;662705
17-01-2019;649430;664772
18-01-2019;651119;660929
19-01-2019;636575;645483
20-01-2019;630261;639411
21-01-2019;635743;641840
22-01-2019;641187;643260
23-01-2019;650161;646693
24-01-2019;659935;656586
25-01-2019;653297;655528
26-01-2019;650221;649546
27-01-2019;644938;645651
28-01-2019;662908;666601
29-01-2019;667072;671545
30-01-2019;652375;662843
