Дата;Генерация, МВт*ч;Потребление, МВт*ч
29-01-2019;772456;779099
30-01-2019;754255;773290
31-01-2019;748269;763159
01-02-2019;745947;762215
02-02-2019;718860;732779
03-02-2019;708351;717071
04-02-2019;723836;743139
05-02-2019;728802;741650
06-02-2019;740329;751309
07-02-2019;738173;749595
08-02-2019;744383;743696
09-02-2019;718773;715818
10-02-2019;697131;707262
11-02-2019;733262;747119
12-02-2019;739788;747390
13-02-2019;743949;744713
14-02-2019;744706;744072
15-02-2019;743801;745569
16-02-2019;726005;702484
17-02-2019;715220;688819
18-02-2019;731431;733383
19-02-2019;720005;740239
20-02-2019;726587;742497
21-02-2019;728813;748157
22-02-2019;750018;760912
23-02-2019;724713;720855
24-02-2019;704429;710760
25-02-2019;732895;740523
26-02-2019;729591;736965
27-02-2019;729328;737774
